4.850E+4	-9.042E-5	1.150E-2	-1.038E-1
4.900E+4	-1.631E-4	1.127E-2	-8.133E-2
4.950E+4	-7.129E-6	1.100E-2	-6.600E-2
5.000E+4	-5.200E-6	1.074E-2	-3.919E-2
5.050E+4	-3.018E-4	1.050E-2	-3.740E-2
5.100E+4	1.359E-4	1.023E-2	-8.306E-3
5.150E+4	-1.957E-5	9.987E-3	1.000E-2
5.200E+4	-2.287E-5	9.748E-3	2.144E-2
5.250E+4	1.361E-4	9.550E-3	3.583E-2
5.300E+4	3.589E-4	9.290E-3	6.395E-2
5.350E+4	1.974E-4	9.034E-3	7.745E-2
5.400E+4	-3.235E-4	8.865E-3	7.014E-2
5.450E+4	1.431E-4	8.635E-3	1.045E-1
5.500E+4	3.534E-4	8.451E-3	1.058E-1
5.550E+4	-4.928E-5	8.233E-3	1.228E-1
5.600E+4	-4.457E-5	7.997E-3	1.404E-1
5.650E+4	5.921E-5	7.791E-3	1.437E-1
5.700E+4	3.986E-4	7.617E-3	1.680E-1
5.750E+4	-2.299E-6	7.417E-3	1.760E-1
5.800E+4	3.712E-5	7.259E-3	1.780E-1
5.850E+4	4.372E-4	7.029E-3	1.983E-1
5.900E+4	1.650E-4	6.967E-3	1.974E-1
5.950E+4	-8.254E-5	6.780E-3	2.026E-1
6.000E+4	-6.020E-5	6.654E-3	2.226E-1
6.050E+4	3.730E-6	6.482E-3	2.332E-1
6.100E+4	1.324E-4	6.334E-3	2.403E-1
6.150E+4	-3.023E-5	6.179E-3	2.425E-1
6.200E+4	1.624E-4	6.030E-3	2.494E-1
6.250E+4	-9.490E-5	5.860E-3	2.576E-1
6.300E+4	-1.481E-5	5.748E-3	2.521E-1
6.350E+4	1.219E-4	5.568E-3	2.658E-1
6.400E+4	3.657E-5	5.473E-3	2.653E-1
6.450E+4	1.097E-5	5.323E-3	2.682E-1
6.500E+4	-1.159E-4	5.288E-3	2.719E-1
6.550E+4	-8.624E-5	5.107E-3	2.574E-1
6.600E+4	-1.938E-4	5.005E-3	2.612E-1
6.650E+4	-3.492E-5	4.914E-3	2.631E-1
6.700E+4	-3.214E-4	4.792E-3	2.555E-1
6.750E+4	-2.250E-4	4.635E-3	2.559E-1
6.800E+4	1.247E-6	4.585E-3	2.547E-1
6.850E+4	4.212E-5	4.461E-3	2.510E-1
6.900E+4	-3.908E-6	4.357E-3	2.571E-1
6.950E+4	-1.700E-4	4.266E-3	2.279E-1
7.000E+4	1.984E-6	4.216E-3	2.520E-1
7.050E+4	-3.062E-4	4.091E-3	2.194E-1
7.100E+4	-2.524E-4	4.011E-3	2.190E-1
7.150E+4	7.175E-5	3.973E-3	2.196E-1
7.200E+4	3.796E-4	3.851E-3	2.156E-1
7.250E+4	3.489E-4	3.799E-3	1.925E-1
7.300E+4	-2.920E-5	3.735E-3	1.687E-1
7.350E+4	-4.841E-5	3.722E-3	1.482E-1
7.400E+4	1.482E-4	3.621E-3	1.559E-1
7.450E+4	1.230E-5	3.582E-3	1.227E-1
7.500E+4	4.337E-5	3.479E-3	1.261E-1
7.550E+4	1.719E-4	3.443E-3	9.825E-2
7.600E+4	-2.071E-4	3.420E-3	9.782E-2
7.650E+4	-2.353E-4	3.350E-3	6.963E-2
7.700E+4	-7.638E-5	3.374E-3	4.218E-2
7.750E+4	-1.713E-4	3.313E-3	5.564E-2
7.800E+4	-1.632E-5	3.247E-3	2.437E-2
7.850E+4	4.902E-5	3.260E-3	2.013E-3
7.900E+4	-2.653E-4	3.245E-3	-2.106E-2
7.950E+4	-1.678E-4	3.230E-3	-5.495E-2
8.000E+4	-1.861E-4	3.196E-3	-6.579E-2
