1.000E+2	2.250E-4	2.075E-2	2.140E-1
1.100E+3	-5.589E-4	6.897E-2	1.456E+0
2.100E+3	5.557E-4	7.006E-2	1.790E+0
3.100E+3	1.860E-4	6.876E-2	2.029E+0
4.100E+3	3.842E-4	6.675E-2	2.230E+0
5.100E+3	-7.918E-4	6.427E-2	2.417E+0
6.100E+3	-3.720E-4	6.157E-2	2.611E+0
7.100E+3	-1.343E-4	5.824E-2	2.781E+0
8.100E+3	-7.743E-4	5.503E-2	2.954E+0
9.100E+3	-3.106E-4	5.178E-2	3.112E+0
1.010E+4	3.919E-4	4.855E-2	-3.018E+0
1.110E+4	-1.687E-4	4.535E-2	-2.887E+0
1.210E+4	5.544E-5	4.225E-2	-2.742E+0
1.310E+4	6.878E-5	3.940E-2	-2.614E+0
1.410E+4	6.425E-4	3.675E-2	-2.472E+0
1.510E+4	3.268E-4	3.415E-2	-2.337E+0
1.610E+4	-1.824E-5	3.166E-2	-2.220E+0
1.710E+4	2.281E-5	2.943E-2	-2.096E+0
1.810E+4	-3.335E-4	2.752E-2	-1.999E+0
1.910E+4	-6.369E-5	2.560E-2	-1.886E+0
2.010E+4	7.437E-5	2.359E-2	-1.786E+0
2.110E+4	3.966E-4	2.190E-2	-1.680E+0
2.210E+4	4.464E-4	2.036E-2	-1.593E+0
2.310E+4	-2.298E-4	1.876E-2	-1.490E+0
2.410E+4	-2.699E-5	1.765E-2	-1.412E+0
2.510E+4	8.514E-5	1.650E-2	-1.315E+0
2.610E+4	-4.088E-4	1.545E-2	-1.223E+0
2.710E+4	1.705E-4	1.438E-2	-1.153E+0
2.810E+4	1.996E-4	1.342E-2	-1.065E+0
2.910E+4	-2.319E-4	1.256E-2	-9.814E-1
3.010E+4	2.596E-4	1.176E-2	-8.980E-1
3.110E+4	-8.674E-5	1.103E-2	-8.291E-1
3.210E+4	8.385E-5	1.035E-2	-7.484E-1
3.310E+4	-2.834E-4	9.722E-3	-6.857E-1
3.410E+4	8.318E-5	9.140E-3	-6.130E-1
3.510E+4	2.515E-5	8.624E-3	-5.331E-1
3.610E+4	-4.765E-5	8.115E-3	-4.681E-1
3.710E+4	1.292E-4	7.627E-3	-4.204E-1
3.810E+4	1.107E-4	7.197E-3	-3.656E-1
3.910E+4	1.117E-4	6.780E-3	-3.069E-1
4.010E+4	-8.437E-5	6.437E-3	-2.449E-1
4.110E+4	1.755E-4	6.064E-3	-1.818E-1
4.210E+4	-1.625E-4	5.738E-3	-1.384E-1
4.310E+4	1.608E-4	5.393E-3	-8.665E-2
4.410E+4	-2.541E-4	5.114E-3	-3.057E-2
4.510E+4	-1.878E-4	4.841E-3	1.386E-2
4.610E+4	1.525E-4	4.581E-3	6.174E-2
4.710E+4	1.204E-4	4.365E-3	9.926E-2
4.810E+4	-1.803E-5	4.103E-3	1.552E-1
4.910E+4	3.923E-4	3.873E-3	1.824E-1
5.010E+4	2.645E-5	3.669E-3	2.247E-1
5.110E+4	1.863E-4	3.487E-3	2.531E-1
5.210E+4	-2.021E-5	3.324E-3	3.052E-1
5.310E+4	3.200E-4	3.134E-3	3.253E-1
5.410E+4	8.554E-5	2.934E-3	3.596E-1
5.510E+4	8.335E-5	2.762E-3	3.974E-1
5.610E+4	-6.543E-5	2.616E-3	4.265E-1
5.710E+4	9.288E-5	2.511E-3	4.532E-1
5.810E+4	7.905E-5	2.389E-3	4.479E-1
5.910E+4	-1.255E-4	2.282E-3	4.759E-1
6.010E+4	2.307E-4	2.194E-3	4.974E-1
6.110E+4	-4.326E-5	1.983E-3	5.271E-1
6.210E+4	-1.338E-4	1.981E-3	5.333E-1
6.310E+4	1.537E-4	1.817E-3	5.314E-1
6.410E+4	-5.697E-5	1.747E-3	5.731E-1
6.510E+4	1.946E-4	1.757E-3	5.463E-1
6.610E+4	-5.877E-5	1.611E-3	5.324E-1
6.710E+4	-1.266E-4	1.521E-3	5.555E-1
6.810E+4	3.723E-6	1.418E-3	5.434E-1
6.910E+4	1.647E-4	1.387E-3	5.001E-1
7.010E+4	-2.033E-5	1.310E-3	5.338E-1
7.110E+4	-3.692E-5	1.287E-3	5.294E-1
7.210E+4	9.760E-6	1.200E-3	4.867E-1
7.310E+4	-8.819E-6	1.174E-3	3.781E-1
7.410E+4	-2.334E-4	1.129E-3	3.826E-1
7.510E+4	9.091E-5	1.072E-3	4.067E-1
7.610E+4	1.827E-6	1.019E-3	3.782E-1
7.710E+4	-8.350E-5	9.936E-4	3.520E-1
7.810E+4	1.384E-4	9.943E-4	2.485E-1
7.910E+4	-1.005E-4	9.679E-4	2.078E-1
8.010E+4	-4.539E-5	9.314E-4	2.582E-1
